Fecha;Hora;"Demanda
[MW]"
01-05-2021;5;7652
01-05-2021;6;7629
01-05-2021;7;7597
01-05-2021;8;7518
01-05-2021;9;7533
01-05-2021;10;7922
01-05-2021;11;8325
01-05-2021;12;8530
01-05-2021;13;8667
01-05-2021;14;8820
01-05-2021;15;8866
01-05-2021;16;8766
01-05-2021;17;8744
01-05-2021;18;8867
01-05-2021;19;9423
01-05-2021;20;9571
01-05-2021;21;9474
01-05-2021;22;9243
01-05-2021;23;9054
01-05-2021;24;8779
02-05-2021;1;8409
02-05-2021;2;8029
02-05-2021;3;7813
02-05-2021;4;7643
02-05-2021;5;7498
02-05-2021;6;7435
02-05-2021;7;7499
02-05-2021;8;7482
02-05-2021;9;7466
02-05-2021;10;7951
02-05-2021;11;8350
02-05-2021;12;8586
02-05-2021;13;8801
02-05-2021;14;8998
02-05-2021;15;8955
02-05-2021;16;8935
02-05-2021;17;8933
02-05-2021;18;9023
02-05-2021;19;9652
02-05-2021;20;9828
02-05-2021;21;9739
02-05-2021;22;9622
02-05-2021;23;9305
02-05-2021;24;8864
03-05-2021;1;8466
03-05-2021;2;8103
03-05-2021;3;7938
03-05-2021;4;7827
03-05-2021;5;7876
03-05-2021;6;7991
03-05-2021;7;8302
03-05-2021;8;8649
03-05-2021;9;9216
03-05-2021;10;9866
03-05-2021;11;10104
03-05-2021;12;10147
03-05-2021;13;10186
03-05-2021;14;10215
03-05-2021;15;10091
03-05-2021;16;10020
03-05-2021;17;10040
03-05-2021;18;9936
03-05-2021;19;10332
03-05-2021;20;10453
03-05-2021;21;10307
03-05-2021;22;10128
03-05-2021;23;9537
03-05-2021;24;9142
04-05-2021;1;8930
04-05-2021;2;8585
04-05-2021;3;8320
04-05-2021;4;8165
04-05-2021;5;8191
04-05-2021;6;8251
04-05-2021;7;8524
04-05-2021;8;8845
04-05-2021;9;9409
04-05-2021;10;9919
04-05-2021;11;10041
04-05-2021;12;10057
04-05-2021;13;10025
04-05-2021;14;10097
04-05-2021;15;10069
04-05-2021;16;10072
04-05-2021;17;10043
04-05-2021;18;10014
04-05-2021;19;10469
04-05-2021;20;10578
04-05-2021;21;10413
04-05-2021;22;10238
04-05-2021;23;9903
04-05-2021;24;9469
05-05-2021;1;8957
05-05-2021;2;8519
05-05-2021;3;8302
05-05-2021;4;8165
05-05-2021;5;8099
05-05-2021;6;8122
05-05-2021;7;8418
05-05-2021;8;8695
05-05-2021;9;9296
05-05-2021;10;9777
05-05-2021;11;9996
05-05-2021;12;9963
05-05-2021;13;9896
05-05-2021;14;9902
05-05-2021;15;9891
05-05-2021;16;9809
05-05-2021;17;9712
05-05-2021;18;9765
05-05-2021;19;10197
05-05-2021;20;10339
05-05-2021;21;10168
05-05-2021;22;10095
05-05-2021;23;9803
05-05-2021;24;9311
06-05-2021;1;8864
06-05-2021;2;8404
06-05-2021;3;8217
06-05-2021;4;8089
06-05-2021;5;8061
06-05-2021;6;8127
06-05-2021;7;8428
06-05-2021;8;8802
06-05-2021;9;9425
06-05-2021;10;9945
06-05-2021;11;10057
06-05-2021;12;9998
06-05-2021;13;9988
06-05-2021;14;9956
06-05-2021;15;9914
06-05-2021;16;9864
06-05-2021;17;9819
06-05-2021;18;9824
06-05-2021;19;10254
06-05-2021;20;10352
06-05-2021;21;10195
06-05-2021;22;10069
06-05-2021;23;9814
06-05-2021;24;9384
07-05-2021;1;9006
07-05-2021;2;8609
07-05-2021;3;8349
07-05-2021;4;8225
07-05-2021;5;8223
07-05-2021;6;8284
07-05-2021;7;8565
07-05-2021;8;8915
07-05-2021;9;9529
07-05-2021;10;10013
07-05-2021;11;10047
07-05-2021;12;10107
07-05-2021;13;10096
07-05-2021;14;10142
07-05-2021;15;10140
07-05-2021;16;10038
07-05-2021;17;10046
07-05-2021;18;10024
07-05-2021;19;10315
07-05-2021;20;10384
07-05-2021;21;10192
07-05-2021;22;10062
07-05-2021;23;9821
07-05-2021;24;9488
08-05-2021;1;9020
08-05-2021;2;8680
08-05-2021;3;8370
08-05-2021;4;8206
08-05-2021;5;8109
08-05-2021;6;8037
08-05-2021;7;8039
08-05-2021;8;8080
08-05-2021;9;8266
08-05-2021;10;8749
08-05-2021;11;9036
08-05-2021;12;9208
08-05-2021;13;9371
08-05-2021;14;9338
08-05-2021;15;9298
08-05-2021;16;9215
08-05-2021;17;9156
08-05-2021;18;9179
08-05-2021;19;9760
08-05-2021;20;9930
08-05-2021;21;9780
08-05-2021;22;9670
08-05-2021;23;9397
08-05-2021;24;8945
09-05-2021;1;8618
09-05-2021;2;8216
09-05-2021;3;7878
09-05-2021;4;7634
09-05-2021;5;7579
09-05-2021;6;7524
09-05-2021;7;7509
09-05-2021;8;7493
09-05-2021;9;7668
09-05-2021;10;7894
09-05-2021;11;8237
09-05-2021;12;8393
09-05-2021;13;8482
09-05-2021;14;8542
09-05-2021;15;8489
09-05-2021;16;8398
09-05-2021;17;8324
09-05-2021;18;8410
09-05-2021;19;9216
09-05-2021;20;9470
09-05-2021;21;9483
09-05-2021;22;9489
09-05-2021;23;9253
09-05-2021;24;8771
10-05-2021;1;8410
10-05-2021;2;8124
10-05-2021;3;7893
10-05-2021;4;7756
10-05-2021;5;7733
10-05-2021;6;7853
10-05-2021;7;8161
10-05-2021;8;8632
10-05-2021;9;9250
10-05-2021;10;9871
10-05-2021;11;10195
10-05-2021;12;10144
10-05-2021;13;10046
10-05-2021;14;10130
10-05-2021;15;10097
10-05-2021;16;9960
10-05-2021;17;9891
10-05-2021;18;9937
10-05-2021;19;10312
10-05-2021;20;10507
10-05-2021;21;10358
10-05-2021;22;10262
10-05-2021;23;9869
10-05-2021;24;9391
11-05-2021;1;8906
11-05-2021;2;8474
11-05-2021;3;8253
11-05-2021;4;8141
11-05-2021;5;8142
11-05-2021;6;8258
11-05-2021;7;8483
11-05-2021;8;8876
11-05-2021;9;9524
11-05-2021;10;10005
11-05-2021;11;10095
11-05-2021;12;10082
11-05-2021;13;10047
11-05-2021;14;9997
11-05-2021;15;10005
11-05-2021;16;9961
11-05-2021;17;9917
11-05-2021;18;9922
11-05-2021;19;10420
11-05-2021;20;10498
11-05-2021;21;10355
11-05-2021;22;10211
11-05-2021;23;9892
11-05-2021;24;9433
12-05-2021;1;8897
12-05-2021;2;8501
12-05-2021;3;8267
12-05-2021;4;8126
12-05-2021;5;8084
12-05-2021;6;8138
12-05-2021;7;8404
12-05-2021;8;8872
12-05-2021;9;9514
12-05-2021;10;9979
12-05-2021;11;10129
12-05-2021;12;10055
12-05-2021;13;9938
12-05-2021;14;10005
12-05-2021;15;9862
12-05-2021;16;9884
12-05-2021;17;9824
12-05-2021;18;9784
12-05-2021;19;10142
12-05-2021;20;10272
12-05-2021;21;10096
12-05-2021;22;9993
12-05-2021;23;9645
12-05-2021;24;9175
13-05-2021;1;8741
13-05-2021;2;8353
13-05-2021;3;8058
13-05-2021;4;7886
13-05-2021;5;7855
13-05-2021;6;7903
13-05-2021;7;8052
13-05-2021;8;8475
13-05-2021;9;9049
13-05-2021;10;9727
13-05-2021;11;9771
13-05-2021;12;9820
13-05-2021;13;9854
13-05-2021;14;9856
13-05-2021;15;9759
13-05-2021;16;9703
13-05-2021;17;9676
13-05-2021;18;9707
13-05-2021;19;10032
13-05-2021;20;10083
13-05-2021;21;9975
13-05-2021;22;9879
13-05-2021;23;9506
13-05-2021;24;9090
14-05-2021;1;8636
14-05-2021;2;8256
14-05-2021;3;8009
14-05-2021;4;7954
14-05-2021;5;7908
14-05-2021;6;7997
14-05-2021;7;8319
14-05-2021;8;8712
14-05-2021;9;9287
14-05-2021;10;9869
14-05-2021;11;10029
14-05-2021;12;9969
14-05-2021;13;9963
14-05-2021;14;9812
14-05-2021;15;9732
14-05-2021;16;9696
14-05-2021;17;9620
14-05-2021;18;9598
14-05-2021;19;10062
14-05-2021;20;10087
14-05-2021;21;9873
14-05-2021;22;9710
14-05-2021;23;9422
14-05-2021;24;9059
15-05-2021;1;8638
15-05-2021;2;8236
15-05-2021;3;7999
15-05-2021;4;7858
15-05-2021;5;7816
15-05-2021;6;7773
15-05-2021;7;7841
15-05-2021;8;7891
15-05-2021;9;7838
15-05-2021;10;8261
15-05-2021;11;8643
15-05-2021;12;8806
15-05-2021;13;8910
15-05-2021;14;9101
15-05-2021;15;9041
15-05-2021;16;8925
15-05-2021;17;8913
15-05-2021;18;9009
15-05-2021;19;9577
15-05-2021;20;9632
15-05-2021;21;9520
15-05-2021;22;9470
15-05-2021;23;9204
15-05-2021;24;8918
16-05-2021;1;8502
16-05-2021;2;8055
16-05-2021;3;7970
16-05-2021;4;7785
16-05-2021;5;7666
16-05-2021;6;7620
16-05-2021;7;7664
16-05-2021;8;7621
16-05-2021;9;7561
16-05-2021;10;8041
16-05-2021;11;8416
16-05-2021;12;8534
16-05-2021;13;8691
16-05-2021;14;8830
16-05-2021;15;8793
16-05-2021;16;8703
16-05-2021;17;8634
16-05-2021;18;8945
16-05-2021;19;9664
16-05-2021;20;9797
16-05-2021;21;9700
16-05-2021;22;9587
16-05-2021;23;9389
16-05-2021;24;8980
17-05-2021;1;8643
17-05-2021;2;8363
17-05-2021;3;8061
17-05-2021;4;7965
17-05-2021;5;8030
17-05-2021;6;8098
17-05-2021;7;8436
17-05-2021;8;8923
17-05-2021;9;9602
17-05-2021;10;10204
17-05-2021;11;10378
17-05-2021;12;10375
17-05-2021;13;10287
17-05-2021;14;10217
17-05-2021;15;10258
17-05-2021;16;10129
17-05-2021;17;10131
17-05-2021;18;10170
17-05-2021;19;10489
17-05-2021;20;10511
17-05-2021;21;10393
17-05-2021;22;10274
17-05-2021;23;9991
17-05-2021;24;9452
18-05-2021;1;9012
18-05-2021;2;8599
18-05-2021;3;8355
18-05-2021;4;8209
18-05-2021;5;8188
18-05-2021;6;8262
18-05-2021;7;8534
18-05-2021;8;8927
18-05-2021;9;9531
18-05-2021;10;10124
18-05-2021;11;10343
18-05-2021;12;10453
18-05-2021;13;10449
18-05-2021;14;10504
18-05-2021;15;10556
18-05-2021;16;10448
18-05-2021;17;10376
18-05-2021;18;10439
18-05-2021;19;10629
18-05-2021;20;10621
18-05-2021;21;10506
18-05-2021;22;10369
18-05-2021;23;10014
18-05-2021;24;9541
19-05-2021;1;9046
19-05-2021;2;8626
19-05-2021;3;8311
19-05-2021;4;8190
19-05-2021;5;8183
19-05-2021;6;8299
19-05-2021;7;8543
19-05-2021;8;9008
19-05-2021;9;9531
19-05-2021;10;10031
19-05-2021;11;10280
19-05-2021;12;10385
19-05-2021;13;10343
19-05-2021;14;10323
19-05-2021;15;10233
19-05-2021;16;10231
19-05-2021;17;10228
19-05-2021;18;10202
19-05-2021;19;10621
19-05-2021;20;10615
19-05-2021;21;10479
19-05-2021;22;10330
19-05-2021;23;10031
19-05-2021;24;9526
20-05-2021;1;9009
20-05-2021;2;8548
20-05-2021;3;8244
20-05-2021;4;8125
20-05-2021;5;8094
20-05-2021;6;8206
20-05-2021;7;8496
20-05-2021;8;8924
20-05-2021;9;9449
20-05-2021;10;10011
20-05-2021;11;10184
20-05-2021;12;10250
20-05-2021;13;10361
20-05-2021;14;10478
20-05-2021;15;10535
20-05-2021;16;10474
20-05-2021;17;10379
20-05-2021;18;10445
20-05-2021;19;10690
20-05-2021;20;10621
20-05-2021;21;10439
20-05-2021;22;10293
20-05-2021;23;9969
20-05-2021;24;9569
21-05-2021;1;9121
21-05-2021;2;8650
21-05-2021;3;8291
21-05-2021;4;8041
21-05-2021;5;8014
21-05-2021;6;8008
21-05-2021;7;8035
21-05-2021;8;7978
21-05-2021;9;8057
21-05-2021;10;8524
21-05-2021;11;8963
21-05-2021;12;9162
21-05-2021;13;9321
21-05-2021;14;9394
21-05-2021;15;9350
21-05-2021;16;9207
21-05-2021;17;9222
21-05-2021;18;9428
21-05-2021;19;9984
21-05-2021;20;10314
21-05-2021;21;10164
21-05-2021;22;10141
21-05-2021;23;9870
21-05-2021;24;9415
22-05-2021;1;8898
22-05-2021;2;8490
22-05-2021;3;8160
22-05-2021;4;8015
22-05-2021;5;7905
22-05-2021;6;7877
22-05-2021;7;7955
22-05-2021;8;7960
22-05-2021;9;8186
22-05-2021;10;8630
22-05-2021;11;9030
22-05-2021;12;9207
22-05-2021;13;9294
22-05-2021;14;9345
22-05-2021;15;9246
22-05-2021;16;9105
22-05-2021;17;9049
22-05-2021;18;9291
22-05-2021;19;10089
22-05-2021;20;10122
22-05-2021;21;10042
22-05-2021;22;9950
22-05-2021;23;9661
22-05-2021;24;9218
23-05-2021;1;8784
23-05-2021;2;8313
23-05-2021;3;8013
23-05-2021;4;7852
23-05-2021;5;7722
23-05-2021;6;7657
23-05-2021;7;7645
23-05-2021;8;7560
23-05-2021;9;7544
23-05-2021;10;8014
23-05-2021;11;8461
23-05-2021;12;8729
23-05-2021;13;8780
23-05-2021;14;8909
23-05-2021;15;8919
23-05-2021;16;8824
23-05-2021;17;8937
23-05-2021;18;9231
23-05-2021;19;9965
23-05-2021;20;10176
23-05-2021;21;10063
23-05-2021;22;9916
23-05-2021;23;9586
23-05-2021;24;9137
24-05-2021;1;8731
24-05-2021;2;8346
24-05-2021;3;8103
24-05-2021;4;7986
24-05-2021;5;7963
24-05-2021;6;8034
24-05-2021;7;8427
24-05-2021;8;9056
24-05-2021;9;9683
24-05-2021;10;10224
24-05-2021;11;10430
24-05-2021;12;10431
24-05-2021;13;10436
24-05-2021;14;10406
24-05-2021;15;10291
24-05-2021;16;10171
24-05-2021;17;10084
24-05-2021;18;10228
24-05-2021;19;10777
24-05-2021;20;10834
24-05-2021;21;10705
24-05-2021;22;10532
24-05-2021;23;10165
24-05-2021;24;9655
25-05-2021;1;9142
25-05-2021;2;8705
25-05-2021;3;8501
25-05-2021;4;8343
25-05-2021;5;8279
25-05-2021;6;8297
25-05-2021;7;8607
25-05-2021;8;9167
25-05-2021;9;9883
25-05-2021;10;10362
25-05-2021;11;10496
25-05-2021;12;10457
25-05-2021;13;10374
25-05-2021;14;10351
25-05-2021;15;10367
25-05-2021;16;10193
25-05-2021;17;10255
25-05-2021;18;10216
25-05-2021;19;10750
25-05-2021;20;10773
25-05-2021;21;10654
25-05-2021;22;10580
25-05-2021;23;10257
25-05-2021;24;9757
26-05-2021;1;9253
26-05-2021;2;8801
26-05-2021;3;8541
26-05-2021;4;8389
26-05-2021;5;8339
26-05-2021;6;8369
26-05-2021;7;8600
26-05-2021;8;9070
26-05-2021;9;9625
26-05-2021;10;10144
26-05-2021;11;10227
26-05-2021;12;10230
26-05-2021;13;10195
26-05-2021;14;10166
26-05-2021;15;10045
26-05-2021;16;9990
26-05-2021;17;9933
26-05-2021;18;10062
26-05-2021;19;10596
26-05-2021;20;10684
26-05-2021;21;10506
26-05-2021;22;10440
26-05-2021;23;10061
26-05-2021;24;9595
27-05-2021;1;9046
27-05-2021;2;8640
27-05-2021;3;8365
27-05-2021;4;8233
27-05-2021;5;8224
27-05-2021;6;8298
27-05-2021;7;8597
27-05-2021;8;9050
27-05-2021;9;9660
27-05-2021;10;10051
27-05-2021;11;10278
27-05-2021;12;10320
27-05-2021;13;10281
27-05-2021;14;10169
27-05-2021;15;10125
27-05-2021;16;10132
27-05-2021;17;10125
27-05-2021;18;10215
27-05-2021;19;10643
27-05-2021;20;10695
27-05-2021;21;10572
27-05-2021;22;10364
27-05-2021;23;10081
27-05-2021;24;9610
28-05-2021;1;9039
28-05-2021;2;8623
28-05-2021;3;8359
28-05-2021;4;8131
28-05-2021;5;7996
28-05-2021;6;8124
28-05-2021;7;8426
28-05-2021;8;8920
28-05-2021;9;9456
28-05-2021;10;9892
28-05-2021;11;10050
28-05-2021;12;10134
28-05-2021;13;10153
28-05-2021;14;10121
28-05-2021;15;10110
28-05-2021;16;10104
28-05-2021;17;9979
28-05-2021;18;10048
28-05-2021;19;10630
28-05-2021;20;10738
28-05-2021;21;10555
28-05-2021;22;10443
28-05-2021;23;10167
28-05-2021;24;9842
29-05-2021;1;9408
29-05-2021;2;8946
29-05-2021;3;8575
29-05-2021;4;8411
29-05-2021;5;8270
29-05-2021;6;8232
29-05-2021;7;8345
29-05-2021;8;8503
29-05-2021;9;8493
29-05-2021;10;8867
29-05-2021;11;9302
29-05-2021;12;9456
29-05-2021;13;9552
29-05-2021;14;9752
29-05-2021;15;9767
29-05-2021;16;9637
29-05-2021;17;9516
29-05-2021;18;9759
29-05-2021;19;10388
29-05-2021;20;10433
29-05-2021;21;10259
29-05-2021;22;10160
29-05-2021;23;9846
29-05-2021;24;9467
30-05-2021;1;8998
30-05-2021;2;8546
30-05-2021;3;8256
30-05-2021;4;8042
30-05-2021;5;7962
30-05-2021;6;7861
30-05-2021;7;7835
30-05-2021;8;7807
30-05-2021;9;7854
30-05-2021;10;8344
30-05-2021;11;8725
30-05-2021;12;8871
30-05-2021;13;9001
30-05-2021;14;9167
30-05-2021;15;9095
30-05-2021;16;8965
30-05-2021;17;8990
30-05-2021;18;9351
30-05-2021;19;9945
30-05-2021;20;10131
30-05-2021;21;10063
30-05-2021;22;9926
30-05-2021;23;9560
30-05-2021;24;9059
31-05-2021;1;8682
31-05-2021;2;8333
31-05-2021;3;8080
31-05-2021;4;7932
31-05-2021;5;7946
31-05-2021;6;8006
31-05-2021;7;8354
31-05-2021;8;8831
31-05-2021;9;9443
31-05-2021;10;10027
31-05-2021;11;10279
31-05-2021;12;10256
31-05-2021;13;10167
31-05-2021;14;10162
31-05-2021;15;10127
31-05-2021;16;10099
31-05-2021;17;9987
31-05-2021;18;9995
31-05-2021;19;10438
31-05-2021;20;10392
31-05-2021;21;10133
31-05-2021;22;10049
31-05-2021;23;9717
31-05-2021;24;9325
01-06-2021;1;8874
01-06-2021;2;8420
01-06-2021;3;8189
01-06-2021;4;8041
01-06-2021;5;8029
01-06-2021;6;8061
01-06-2021;7;8416
01-06-2021;8;8855
01-06-2021;9;9363
01-06-2021;10;9841
01-06-2021;11;10122
01-06-2021;12;10212
01-06-2021;13;10178
01-06-2021;14;10221
01-06-2021;15;10151
01-06-2021;16;9996
01-06-2021;17;9953
01-06-2021;18;9698
01-06-2021;19;9681
01-06-2021;20;9730
01-06-2021;21;9539
01-06-2021;22;9356
01-06-2021;23;9303
01-06-2021;24;9196
02-06-2021;1;8732
02-06-2021;2;8323
02-06-2021;3;8067
02-06-2021;4;7894
02-06-2021;5;7827
02-06-2021;6;7869
02-06-2021;7;8149
02-06-2021;8;8616
02-06-2021;9;9099
02-06-2021;10;9542
02-06-2021;11;9695
02-06-2021;12;9838
02-06-2021;13;9880
02-06-2021;14;9842
02-06-2021;15;9818
02-06-2021;16;9732
02-06-2021;17;9744
02-06-2021;18;9511
02-06-2021;19;9662
02-06-2021;20;9647
02-06-2021;21;9508
02-06-2021;22;9369
02-06-2021;23;9357
02-06-2021;24;9249
03-06-2021;1;8823
03-06-2021;2;8461
03-06-2021;3;8183
03-06-2021;4;8085
03-06-2021;5;7998
03-06-2021;6;7995
03-06-2021;7;8339
03-06-2021;8;8780
03-06-2021;9;9303
03-06-2021;10;9704
03-06-2021;11;9860
03-06-2021;12;9840
03-06-2021;13;9689
03-06-2021;14;9570
03-06-2021;15;9509
03-06-2021;16;9548
03-06-2021;17;9483
03-06-2021;18;9414
03-06-2021;19;9490
03-06-2021;20;9535
03-06-2021;21;9324
03-06-2021;22;9153
03-06-2021;23;9314
03-06-2021;24;9183
04-06-2021;1;8758
04-06-2021;2;8354
04-06-2021;3;8152
04-06-2021;4;8047
04-06-2021;5;8017
04-06-2021;6;8060
04-06-2021;7;8340
04-06-2021;8;8813
04-06-2021;9;9402
04-06-2021;10;9855
04-06-2021;11;10113
04-06-2021;12;10131
04-06-2021;13;10215
04-06-2021;14;10199
04-06-2021;15;10173
04-06-2021;16;10109
04-06-2021;17;10001
04-06-2021;18;9702
04-06-2021;19;9808
04-06-2021;20;9832
04-06-2021;21;9680
04-06-2021;22;9532
04-06-2021;23;9568
04-06-2021;24;9545
05-06-2021;1;9162
05-06-2021;2;8751
05-06-2021;3;8464
05-06-2021;4;8247
05-06-2021;5;8134
05-06-2021;6;8121
05-06-2021;7;8223
05-06-2021;8;8392
05-06-2021;9;8520
05-06-2021;10;8857
05-06-2021;11;9211
05-06-2021;12;9349
05-06-2021;13;9453
05-06-2021;14;9549
05-06-2021;15;9545
05-06-2021;16;9421
05-06-2021;17;9315
05-06-2021;18;9467
05-06-2021;19;9925
05-06-2021;20;9972
05-06-2021;21;9916
05-06-2021;22;9770
05-06-2021;23;9600
05-06-2021;24;9252
06-06-2021;1;8776
06-06-2021;2;8382
06-06-2021;3;8069
06-06-2021;4;7855
06-06-2021;5;7772
06-06-2021;6;7740
06-06-2021;7;7771
06-06-2021;8;7723
06-06-2021;9;7651
06-06-2021;10;8043
06-06-2021;11;8316
06-06-2021;12;8620
06-06-2021;13;8812
06-06-2021;14;9031
06-06-2021;15;9194
06-06-2021;16;9094
06-06-2021;17;9169
06-06-2021;18;9478
06-06-2021;19;10042
06-06-2021;20;10108
06-06-2021;21;10091
06-06-2021;22;9931
06-06-2021;23;9582
06-06-2021;24;9105
07-06-2021;1;8682
07-06-2021;2;8402
07-06-2021;3;8093
07-06-2021;4;7917
07-06-2021;5;7876
07-06-2021;6;8006
07-06-2021;7;8335
07-06-2021;8;8883
07-06-2021;9;9448
07-06-2021;10;10088
07-06-2021;11;10283
07-06-2021;12;10226
07-06-2021;13;10182
07-06-2021;14;10019
07-06-2021;15;10005
07-06-2021;16;9943
07-06-2021;17;9929
07-06-2021;18;9712
07-06-2021;19;9883
07-06-2021;20;10052
07-06-2021;21;9940
07-06-2021;22;9813
07-06-2021;23;9762
07-06-2021;24;9535
08-06-2021;1;9019
08-06-2021;2;8544
08-06-2021;3;8279
08-06-2021;4;8219
08-06-2021;5;8091
08-06-2021;6;8193
08-06-2021;7;8540
08-06-2021;8;9021
08-06-2021;9;9634
08-06-2021;10;10079
08-06-2021;11;10197
08-06-2021;12;10114
08-06-2021;13;10107
08-06-2021;14;10123
08-06-2021;15;10088
08-06-2021;16;10018
08-06-2021;17;9893
08-06-2021;18;9598
08-06-2021;19;9873
08-06-2021;20;9938
08-06-2021;21;9906
08-06-2021;22;9816
08-06-2021;23;9780
08-06-2021;24;9670
09-06-2021;1;9141
09-06-2021;2;8655
09-06-2021;3;8332
09-06-2021;4;8081
09-06-2021;5;8097
09-06-2021;6;8151
09-06-2021;7;8419
09-06-2021;8;8845
09-06-2021;9;9427
09-06-2021;10;10035
09-06-2021;11;10204
09-06-2021;12;10177
09-06-2021;13;10063
09-06-2021;14;10013
09-06-2021;15;10104
09-06-2021;16;10020
09-06-2021;17;9933
09-06-2021;18;9777
09-06-2021;19;9822
09-06-2021;20;9922
09-06-2021;21;9779
09-06-2021;22;9613
09-06-2021;23;9608
09-06-2021;24;9371
10-06-2021;1;8980
10-06-2021;2;8511
10-06-2021;3;8309
10-06-2021;4;8199
10-06-2021;5;8152
10-06-2021;6;8226
10-06-2021;7;8466
10-06-2021;8;8960
10-06-2021;9;9626
10-06-2021;10;10117
10-06-2021;11;10219
10-06-2021;12;10211
10-06-2021;13;10142
10-06-2021;14;10105
10-06-2021;15;9980
10-06-2021;16;9883
10-06-2021;17;9893
10-06-2021;18;9666
10-06-2021;19;9833
10-06-2021;20;9944
10-06-2021;21;9844
10-06-2021;22;9685
10-06-2021;23;9668
10-06-2021;24;9419
11-06-2021;1;8962
11-06-2021;2;8523
11-06-2021;3;8239
11-06-2021;4;8097
11-06-2021;5;8112
11-06-2021;6;8173
11-06-2021;7;8487
11-06-2021;8;8926
11-06-2021;9;9451
11-06-2021;10;9965
11-06-2021;11;10171
11-06-2021;12;10170
11-06-2021;13;10038
11-06-2021;14;9974
11-06-2021;15;9923
11-06-2021;16;9834
11-06-2021;17;9709
11-06-2021;18;9514
11-06-2021;19;9627
11-06-2021;20;9744
11-06-2021;21;9597
11-06-2021;22;9519
11-06-2021;23;9589
11-06-2021;24;9472
12-06-2021;1;9106
12-06-2021;2;8649
12-06-2021;3;8375
12-06-2021;4;8209
12-06-2021;5;8102
12-06-2021;6;8124
12-06-2021;7;8251
12-06-2021;8;8352
12-06-2021;9;8516
12-06-2021;10;8832
12-06-2021;11;9142
12-06-2021;12;9168
12-06-2021;13;9214
12-06-2021;14;9318
12-06-2021;15;9288
12-06-2021;16;9095
12-06-2021;17;9044
12-06-2021;18;9306
12-06-2021;19;9934
12-06-2021;20;9974
12-06-2021;21;9864
12-06-2021;22;9800
12-06-2021;23;9511
12-06-2021;24;9155
13-06-2021;1;8768
13-06-2021;2;8368
13-06-2021;3;8025
13-06-2021;4;7840
13-06-2021;5;7779
13-06-2021;6;7779
13-06-2021;7;7783
13-06-2021;8;7787
13-06-2021;9;7633
13-06-2021;10;8019
13-06-2021;11;8536
13-06-2021;12;8789
13-06-2021;13;8863
13-06-2021;14;8951
13-06-2021;15;8881
13-06-2021;16;8690
13-06-2021;17;8778
13-06-2021;18;9154
13-06-2021;19;9936
13-06-2021;20;10073
13-06-2021;21;10055
13-06-2021;22;9917
13-06-2021;23;9532
13-06-2021;24;9050
14-06-2021;1;8608
14-06-2021;2;8245
14-06-2021;3;8004
14-06-2021;4;7876
14-06-2021;5;7850
14-06-2021;6;7954
14-06-2021;7;8297
14-06-2021;8;8845
14-06-2021;9;9549
14-06-2021;10;10147
14-06-2021;11;10424
14-06-2021;12;10489
14-06-2021;13;10424
14-06-2021;14;10307
14-06-2021;15;10242
14-06-2021;16;10150
14-06-2021;17;10199
14-06-2021;18;10110
14-06-2021;19;10259
14-06-2021;20;10300
14-06-2021;21;10135
14-06-2021;22;9995
14-06-2021;23;9922
14-06-2021;24;9645
15-06-2021;1;9088
15-06-2021;2;8625
15-06-2021;3;8315
15-06-2021;4;8170
15-06-2021;5;8165
15-06-2021;6;8294
15-06-2021;7;8593
15-06-2021;8;9126
15-06-2021;9;9844
15-06-2021;10;10554
15-06-2021;11;10827
15-06-2021;12;10866
15-06-2021;13;10765
15-06-2021;14;10607
15-06-2021;15;10504
15-06-2021;16;10552
15-06-2021;17;10523
15-06-2021;18;10307
15-06-2021;19;10408
15-06-2021;20;10464
15-06-2021;21;10283
15-06-2021;22;10105
15-06-2021;23;9926
15-06-2021;24;9709
16-06-2021;1;9201
16-06-2021;2;8746
16-06-2021;3;8393
16-06-2021;4;8257
16-06-2021;5;8190
16-06-2021;6;8294
16-06-2021;7;8601
16-06-2021;8;9053
16-06-2021;9;9753
16-06-2021;10;10334
16-06-2021;11;10474
16-06-2021;12;10251
16-06-2021;13;10125
16-06-2021;14;9971
16-06-2021;15;9919
16-06-2021;16;9894
16-06-2021;17;9927
16-06-2021;18;9735
16-06-2021;19;9983
16-06-2021;20;10100
16-06-2021;21;10022
16-06-2021;22;9869
16-06-2021;23;9819
16-06-2021;24;9545
17-06-2021;1;9015
17-06-2021;2;8581
17-06-2021;3;8282
17-06-2021;4;8182
17-06-2021;5;8159
17-06-2021;6;8230
17-06-2021;7;8582
17-06-2021;8;9121
17-06-2021;9;9799
17-06-2021;10;10368
17-06-2021;11;10560
17-06-2021;12;10541
17-06-2021;13;10399
17-06-2021;14;10245
17-06-2021;15;10128
17-06-2021;16;10114
17-06-2021;17;10100
17-06-2021;18;9898
17-06-2021;19;10089
17-06-2021;20;10210
17-06-2021;21;10193
17-06-2021;22;10087
17-06-2021;23;10044
17-06-2021;24;9743
18-06-2021;1;9235
18-06-2021;2;8748
18-06-2021;3;8450
18-06-2021;4;8371
18-06-2021;5;8297
18-06-2021;6;8352
18-06-2021;7;8686
18-06-2021;8;9209
18-06-2021;9;9943
18-06-2021;10;10642
18-06-2021;11;10881
18-06-2021;12;10835
18-06-2021;13;10703
18-06-2021;14;10509
18-06-2021;15;10404
18-06-2021;16;10304
