Fecha;Hora;"Demanda
[MW]";Demanda Renovable [MW];Demanda No Renovable [MW]
02-04-2021;23;8960;2688;6272
02-04-2021;24;8631;2589,3;6041,7
03-04-2021;1;8306;2491,8;5814,2
03-04-2021;2;8007;2402,1;5604,9
03-04-2021;3;7753;2325,9;5427,1
03-04-2021;4;7629;2288,7;5340,3
03-04-2021;5;7528;2258,4;5269,6
03-04-2021;6;7515;2254,5;5260,5
03-04-2021;7;7542;2262,6;5279,4
03-04-2021;8;7577;2273,1;5303,9
03-04-2021;9;7726;2317,8;5408,2
03-04-2021;10;8106;2431,8;5674,2
03-04-2021;11;8324;2497,2;5826,8
03-04-2021;12;8510;2553;5957
03-04-2021;13;8635;2590,5;6044,5
03-04-2021;14;8863;2658,9;6204,1
03-04-2021;15;8903;2670,9;6232,1
03-04-2021;16;8800;2640;6160
03-04-2021;17;8675;2602,5;6072,5
03-04-2021;18;8491;2547,3;5943,7
03-04-2021;19;8505;2551,5;5953,5
03-04-2021;20;8791;2637,3;6153,7
03-04-2021;21;9150;2745;6405
03-04-2021;22;9187;2756,1;6430,9
03-04-2021;23;8887;2666,1;6220,9
03-04-2021;24;8604;2581,2;6022,8
04-04-2021;1;8136;2440,8;5695,2
04-04-2021;2;7862;2358,6;5503,4
04-04-2021;3;7690;2307;5383
04-04-2021;4;7583;2274,9;5308,1
04-04-2021;5;7528;2258,4;5269,6
04-04-2021;6;7543;2262,9;5280,1
04-04-2021;7;7516;2254,8;5261,2
04-04-2021;8;7443;2232,9;5210,1
04-04-2021;9;7675;2302,5;5372,5
04-04-2021;10;7996;2398,8;5597,2
04-04-2021;11;8296;2488,8;5807,2
04-04-2021;12;8526;2557,8;5968,2
04-04-2021;13;8760;2628;6132
04-04-2021;14;8973;2691,9;6281,1
04-04-2021;15;8786;2635,8;6150,2
04-04-2021;16;8614;2584,2;6029,8
04-04-2021;17;8599;2579,7;6019,3
04-04-2021;18;8400;2520;5880
04-04-2021;19;8805;2641,5;6163,5
04-04-2021;20;9465;2839,5;6625,5
04-04-2021;21;9331;2799,3;6531,7
04-04-2021;22;9149;2744,7;6404,3
04-04-2021;23;8801;2640,3;6160,7
04-04-2021;24;8391;2517,3;5873,7
05-04-2021;1;8090;2427;5663
05-04-2021;2;7886;2365,8;5520,2
05-04-2021;3;7736;2320,8;5415,2
05-04-2021;4;7618;2285,4;5332,6
05-04-2021;5;7636;2290,8;5345,2
05-04-2021;6;7779;2333,7;5445,3
05-04-2021;7;8080;2424;5656
05-04-2021;8;8371;2511,3;5859,7
05-04-2021;9;9091;2727,3;6363,7
05-04-2021;10;9710;2913;6797
05-04-2021;11;9834;2950,2;6883,8
05-04-2021;12;9957;2987,1;6969,9
05-04-2021;13;9991;2997,3;6993,7
05-04-2021;14;10035;3010,5;7024,5
05-04-2021;15;10037;3011,1;7025,9
05-04-2021;16;10040;3012;7028
05-04-2021;17;10066;3019,8;7046,2
05-04-2021;18;9869;2960,7;6908,3
05-04-2021;19;9931;2979,3;6951,7
05-04-2021;20;10260;3078;7182
05-04-2021;21;10019;3005,7;7013,3
05-04-2021;22;9777;2933,1;6843,9
05-04-2021;23;9331;2799,3;6531,7
05-04-2021;24;9084;2725,2;6358,8
06-04-2021;1;8720;2616;6104
06-04-2021;2;8490;2547;5943
06-04-2021;3;8310;2493;5817
06-04-2021;4;8199;2459,7;5739,3
06-04-2021;5;8170;2451;5719
06-04-2021;6;8196;2458,8;5737,2
06-04-2021;7;8404;2521,2;5882,8
06-04-2021;8;8605;2581,5;6023,5
06-04-2021;9;9140;2742;6398
06-04-2021;10;9656;2896,8;6759,2
06-04-2021;11;9908;2972,4;6935,6
06-04-2021;12;9927;2978,1;6948,9
06-04-2021;13;9997;2999,1;6997,9
06-04-2021;14;9998;2999,4;6998,6
06-04-2021;15;9920;2976;6944
06-04-2021;16;9887;2966,1;6920,9
06-04-2021;17;9836;2950,8;6885,2
06-04-2021;18;9845;2953,5;6891,5
06-04-2021;19;9962;2988,6;6973,4
06-04-2021;20;10237;3071,1;7165,9
06-04-2021;21;9988;2996,4;6991,6
06-04-2021;22;9762;2928,6;6833,4
06-04-2021;23;9442;2832,6;6609,4
06-04-2021;24;9131;2739,3;6391,7
07-04-2021;1;8732;2619,6;6112,4
07-04-2021;2;8445;2533,5;5911,5
07-04-2021;3;8242;2472,6;5769,4
07-04-2021;4;8058;2417,4;5640,6
07-04-2021;5;8062;2418,6;5643,4
07-04-2021;6;8197;2459,1;5737,9
07-04-2021;7;8373;2511,9;5861,1
07-04-2021;8;8550;2565;5985
07-04-2021;9;8978;2693,4;6284,6
07-04-2021;10;9578;2873,4;6704,6
07-04-2021;11;9721;2916,3;6804,7
07-04-2021;12;9826;2947,8;6878,2
07-04-2021;13;9946;2983,8;6962,2
07-04-2021;14;9941;2982,3;6958,7
07-04-2021;15;9959;2987,7;6971,3
07-04-2021;16;9954;2986,2;6967,8
07-04-2021;17;9877;2963,1;6913,9
07-04-2021;18;9748;2924,4;6823,6
07-04-2021;19;9892;2967,6;6924,4
07-04-2021;20;10246;3073,8;7172,2
07-04-2021;21;9955;2986,5;6968,5
07-04-2021;22;9755;2926,5;6828,5
07-04-2021;23;9511;2853,3;6657,7
07-04-2021;24;9161;2748,3;6412,7
08-04-2021;1;8764;2629,2;6134,8
08-04-2021;2;8485;2545,5;5939,5
08-04-2021;3;8182;2454,6;5727,4
08-04-2021;4;8077;2423,1;5653,9
08-04-2021;5;8120;2436;5684
08-04-2021;6;8193;2457,9;5735,1
08-04-2021;7;8408;2522,4;5885,6
08-04-2021;8;8521;2556,3;5964,7
08-04-2021;9;9150;2745;6405
08-04-2021;10;9579;2873,7;6705,3
08-04-2021;11;9703;2910,9;6792,1
08-04-2021;12;9933;2979,9;6953,1
08-04-2021;13;9929;2978,7;6950,3
08-04-2021;14;9937;2981,1;6955,9
08-04-2021;15;9906;2971,8;6934,2
08-04-2021;16;9881;2964,3;6916,7
08-04-2021;17;9886;2965,8;6920,2
08-04-2021;18;9803;2940,9;6862,1
08-04-2021;19;9936;2980,8;6955,2
08-04-2021;20;10309;3092,7;7216,3
08-04-2021;21;10063;3018,9;7044,1
08-04-2021;22;9577;2873,1;6703,9
08-04-2021;23;9309;2792,7;6516,3
08-04-2021;24;8954;2686,2;6267,8
09-04-2021;1;8733;2619,9;6113,1
09-04-2021;2;8398;2519,4;5878,6
09-04-2021;3;8267;2480,1;5786,9
09-04-2021;4;8182;2454,6;5727,4
09-04-2021;5;8147;2444,1;5702,9
09-04-2021;6;8188;2456,4;5731,6
09-04-2021;7;8437;2531,1;5905,9
09-04-2021;8;8597;2579,1;6017,9
09-04-2021;9;9175;2752,5;6422,5
09-04-2021;10;9738;2921,4;6816,6
09-04-2021;11;9836;2950,8;6885,2
09-04-2021;12;9948;2984,4;6963,6
09-04-2021;13;10066;3019,8;7046,2
09-04-2021;14;10081;3024,3;7056,7
09-04-2021;15;10074;3022,2;7051,8
09-04-2021;16;9925;2977,5;6947,5
09-04-2021;17;9841;2952,3;6888,7
09-04-2021;18;9669;2900,7;6768,3
09-04-2021;19;9859;2957,7;6901,3
09-04-2021;20;9938;2981,4;6956,6
09-04-2021;21;9736;2920,8;6815,2
09-04-2021;22;9581;2874,3;6706,7
09-04-2021;23;9369;2810,7;6558,3
09-04-2021;24;9045;2713,5;6331,5
10-04-2021;1;8993;2697,9;6295,1
10-04-2021;2;8636;2590,8;6045,2
10-04-2021;3;8425;2527,5;5897,5
10-04-2021;4;8310;2493;5817
10-04-2021;5;8222;2466,6;5755,4
10-04-2021;6;8159;2447,7;5711,3
10-04-2021;7;8226;2467,8;5758,2
10-04-2021;8;8095;2428,5;5666,5
10-04-2021;9;8322;2496,6;5825,4
10-04-2021;10;8810;2643;6167
10-04-2021;11;9129;2738,7;6390,3
10-04-2021;12;9304;2791,2;6512,8
10-04-2021;13;9313;2793,9;6519,1
10-04-2021;14;9380;2814;6566
10-04-2021;15;9268;2780,4;6487,6
10-04-2021;16;9145;2743,5;6401,5
10-04-2021;17;9056;2716,8;6339,2
10-04-2021;18;9146;2743,8;6402,2
10-04-2021;19;9442;2832,6;6609,4
10-04-2021;20;9867;2960,1;6906,9
10-04-2021;21;9614;2884,2;6729,8
10-04-2021;22;9378;2813,4;6564,6
10-04-2021;23;9020;2706;6314
10-04-2021;24;8701;2610,3;6090,7
11-04-2021;1;8406;2521,8;5884,2
11-04-2021;2;8049;2414,7;5634,3
11-04-2021;3;7799;2339,7;5459,3
11-04-2021;4;7647;2294,1;5352,9
11-04-2021;5;7615;2284,5;5330,5
11-04-2021;6;7533;2259,9;5273,1
11-04-2021;7;7531;2259,3;5271,7
11-04-2021;8;7283;2184,9;5098,1
11-04-2021;9;7374;2212,2;5161,8
11-04-2021;10;7766;2329,8;5436,2
11-04-2021;11;8109;2432,7;5676,3
11-04-2021;12;8348;2504,4;5843,6
11-04-2021;13;8497;2549,1;5947,9
11-04-2021;14;8736;2620,8;6115,2
11-04-2021;15;8738;2621,4;6116,6
11-04-2021;16;8635;2590,5;6044,5
11-04-2021;17;8568;2570,4;5997,6
11-04-2021;18;8723;2616,9;6106,1
11-04-2021;19;9101;2730,3;6370,7
11-04-2021;20;9563;2868,9;6694,1
11-04-2021;21;9430;2829;6601
11-04-2021;22;9296;2788,8;6507,2
11-04-2021;23;8968;2690,4;6277,6
11-04-2021;24;8621;2586,3;6034,7
12-04-2021;1;8279;2483,7;5795,3
12-04-2021;2;8045;2413,5;5631,5
12-04-2021;3;7898;2369,4;5528,6
12-04-2021;4;7856;2356,8;5499,2
12-04-2021;5;7873;2361,9;5511,1
12-04-2021;6;7952;2385,6;5566,4
12-04-2021;7;8254;2476,2;5777,8
12-04-2021;8;8543;2562,9;5980,1
12-04-2021;9;9120;2736;6384
12-04-2021;10;9648;2894,4;6753,6
12-04-2021;11;9905;2971,5;6933,5
12-04-2021;12;9997;2999,1;6997,9
12-04-2021;13;10064;3019,2;7044,8
12-04-2021;14;10152;3045,6;7106,4
12-04-2021;15;10158;3047,4;7110,6
12-04-2021;16;10109;3032,7;7076,3
12-04-2021;17;10007;3002,1;7004,9
12-04-2021;18;9826;2947,8;6878,2
12-04-2021;19;10059;3017,7;7041,3
12-04-2021;20;10412;3123,6;7288,4
12-04-2021;21;10184;3055,2;7128,8
12-04-2021;22;9911;2973,3;6937,7
12-04-2021;23;9628;2888,4;6739,6
12-04-2021;24;9296;2788,8;6507,2
13-04-2021;1;8962;2688,6;6273,4
13-04-2021;2;8612;2583,6;6028,4
13-04-2021;3;8419;2525,7;5893,3
13-04-2021;4;8328;2498,4;5829,6
13-04-2021;5;8302;2490,6;5811,4
13-04-2021;6;8387;2516,1;5870,9
13-04-2021;7;8555;2566,5;5988,5
13-04-2021;8;8833;2649,9;6183,1
13-04-2021;9;9387;2816,1;6570,9
13-04-2021;10;9837;2951,1;6885,9
13-04-2021;11;9978;2993,4;6984,6
13-04-2021;12;10081;3024,3;7056,7
13-04-2021;13;10158;3047,4;7110,6
13-04-2021;14;10196;3058,8;7137,2
13-04-2021;15;10181;3054,3;7126,7
13-04-2021;16;10095;3028,5;7066,5
13-04-2021;17;9976;2992,8;6983,2
13-04-2021;18;9818;2945,4;6872,6
13-04-2021;19;10026;3007,8;7018,2
13-04-2021;20;10334;3100,2;7233,8
13-04-2021;21;10079;3023,7;7055,3
13-04-2021;22;9751;2925,3;6825,7
13-04-2021;23;9500;2850;6650
13-04-2021;24;9192;2757,6;6434,4
14-04-2021;1;8861;2658,3;6202,7
14-04-2021;2;8566;2569,8;5996,2
14-04-2021;3;8380;2514;5866
14-04-2021;4;8233;2469,9;5763,1
14-04-2021;5;8184;2455,2;5728,8
14-04-2021;6;8224;2467,2;5756,8
14-04-2021;7;8361;2508,3;5852,7
14-04-2021;8;8479;2543,7;5935,3
14-04-2021;9;9031;2709,3;6321,7
14-04-2021;10;9429;2828,7;6600,3
14-04-2021;11;9495;2848,5;6646,5
14-04-2021;12;9656;2896,8;6759,2
14-04-2021;13;9752;2925,6;6826,4
14-04-2021;14;9823;2946,9;6876,1
14-04-2021;15;9870;2961;6909
14-04-2021;16;9756;2926,8;6829,2
14-04-2021;17;9745;2923,5;6821,5
14-04-2021;18;9685;2905,5;6779,5
14-04-2021;19;9806;2941,8;6864,2
14-04-2021;20;10135;3040,5;7094,5
14-04-2021;21;9855;2956,5;6898,5
14-04-2021;22;9587;2876,1;6710,9
14-04-2021;23;9318;2795,4;6522,6
14-04-2021;24;8995;2698,5;6296,5
15-04-2021;1;8642;2592,6;6049,4
15-04-2021;2;8333;2499,9;5833,1
15-04-2021;3;8133;2439,9;5693,1
15-04-2021;4;8009;2402,7;5606,3
15-04-2021;5;8001;2400,3;5600,7
15-04-2021;6;8060;2418;5642
15-04-2021;7;8270;2481;5789
15-04-2021;8;8469;2540,7;5928,3
15-04-2021;9;9039;2711,7;6327,3
15-04-2021;10;9425;2827,5;6597,5
15-04-2021;11;9584;2875,2;6708,8
15-04-2021;12;9779;2933,7;6845,3
15-04-2021;13;9872;2961,6;6910,4
15-04-2021;14;9913;2973,9;6939,1
15-04-2021;15;9818;2945,4;6872,6
15-04-2021;16;9736;2920,8;6815,2
15-04-2021;17;9707;2912,1;6794,9
15-04-2021;18;9586;2875,8;6710,2
15-04-2021;19;9750;2925;6825
15-04-2021;20;10043;3012,9;7030,1
15-04-2021;21;9789;2936,7;6852,3
15-04-2021;22;9550;2865;6685
15-04-2021;23;9258;2777,4;6480,6
15-04-2021;24;8938;2681,4;6256,6
16-04-2021;1;8672;2601,6;6070,4
16-04-2021;2;8355;2506,5;5848,5
16-04-2021;3;8199;2459,7;5739,3
16-04-2021;4;8166;2449,8;5716,2
16-04-2021;5;8124;2437,2;5686,8
16-04-2021;6;8172;2451,6;5720,4
16-04-2021;7;8386;2515,8;5870,2
16-04-2021;8;8526;2557,8;5968,2
16-04-2021;9;9022;2706,6;6315,4
16-04-2021;10;9410;2823;6587
16-04-2021;11;9606;2881,8;6724,2
16-04-2021;12;9646;2893,8;6752,2
16-04-2021;13;9684;2905,2;6778,8
16-04-2021;14;9763;2928,9;6834,1
16-04-2021;15;9819;2945,7;6873,3
16-04-2021;16;9731;2919,3;6811,7
16-04-2021;17;9741;2922,3;6818,7
16-04-2021;18;9626;2887,8;6738,2
16-04-2021;19;9840;2952;6888
16-04-2021;20;10076;3022,8;7053,2
16-04-2021;21;9850;2955;6895
16-04-2021;22;9615;2884,5;6730,5
16-04-2021;23;9333;2799,9;6533,1
16-04-2021;24;9027;2708,1;6318,9
17-04-2021;1;8756;2626,8;6129,2
17-04-2021;2;8390;2517;5873
17-04-2021;3;8199;2459,7;5739,3
17-04-2021;4;8052;2415,6;5636,4
17-04-2021;5;8002;2400,6;5601,4
17-04-2021;6;7943;2382,9;5560,1
17-04-2021;7;7993;2397,9;5595,1
17-04-2021;8;7902;2370,6;5531,4
17-04-2021;9;8060;2418;5642
17-04-2021;10;8561;2568,3;5992,7
17-04-2021;11;8915;2674,5;6240,5
17-04-2021;12;9100;2730;6370
17-04-2021;13;9220;2766;6454
17-04-2021;14;9373;2811,9;6561,1
17-04-2021;15;9343;2802,9;6540,1
17-04-2021;16;9163;2748,9;6414,1
17-04-2021;17;9042;2712,6;6329,4
17-04-2021;18;9040;2712;6328
17-04-2021;19;9407;2822,1;6584,9
17-04-2021;20;9604;2881,2;6722,8
17-04-2021;21;9409;2822,7;6586,3
17-04-2021;22;9263;2778,9;6484,1
17-04-2021;23;8938;2681,4;6256,6
17-04-2021;24;8601;2580,3;6020,7
18-04-2021;1;8280;2484;5796
18-04-2021;2;7915;2374,5;5540,5
18-04-2021;3;7725;2317,5;5407,5
18-04-2021;4;7606;2281,8;5324,2
18-04-2021;5;7538;2261,4;5276,6
18-04-2021;6;7501;2250,3;5250,7
18-04-2021;7;7482;2244,6;5237,4
18-04-2021;8;7277;2183,1;5093,9
18-04-2021;9;7259;2177,7;5081,3
18-04-2021;10;7689;2306,7;5382,3
18-04-2021;11;8110;2433;5677
18-04-2021;12;8279;2483,7;5795,3
18-04-2021;13;8437;2531,1;5905,9
18-04-2021;14;8620;2586;6034
18-04-2021;15;8605;2581,5;6023,5
18-04-2021;16;8540;2562;5978
18-04-2021;17;8507;2552,1;5954,9
18-04-2021;18;8628;2588,4;6039,6
18-04-2021;19;9137;2741,1;6395,9
18-04-2021;20;9442;2832,6;6609,4
18-04-2021;21;9287;2786,1;6500,9
18-04-2021;22;9153;2745,9;6407,1
18-04-2021;23;8864;2659,2;6204,8
18-04-2021;24;8498;2549,4;5948,6
19-04-2021;1;8219;2465,7;5753,3
19-04-2021;2;7979;2393,7;5585,3
19-04-2021;3;7870;2361;5509
19-04-2021;4;7769;2330,7;5438,3
19-04-2021;5;7799;2339,7;5459,3
19-04-2021;6;7876;2362,8;5513,2
19-04-2021;7;8142;2442,6;5699,4
19-04-2021;8;8500;2550;5950
19-04-2021;9;8896;2668,8;6227,2
19-04-2021;10;9611;2883,3;6727,7
19-04-2021;11;9865;2959,5;6905,5
19-04-2021;12;9949;2984,7;6964,3
19-04-2021;13;10002;3000,6;7001,4
19-04-2021;14;10090;3027;7063
19-04-2021;15;10098;3029,4;7068,6
19-04-2021;16;9987;2996,1;6990,9
19-04-2021;17;9901;2970,3;6930,7
19-04-2021;18;9800;2940;6860
19-04-2021;19;10085;3025,5;7059,5
19-04-2021;20;10311;3093,3;7217,7
19-04-2021;21;10105;3031,5;7073,5
19-04-2021;22;9905;2971,5;6933,5
19-04-2021;23;9568;2870,4;6697,6
19-04-2021;24;9084;2725,2;6358,8
20-04-2021;1;8720;2616;6104
20-04-2021;2;8463;2538,9;5924,1
20-04-2021;3;8272;2481,6;5790,4
20-04-2021;4;8195;2458,5;5736,5
20-04-2021;5;8149;2444,7;5704,3
20-04-2021;6;8189;2456,7;5732,3
20-04-2021;7;8437;2531,1;5905,9
20-04-2021;8;8553;2565,9;5987,1
20-04-2021;9;9300;2790;6510
20-04-2021;10;9787;2936,1;6850,9
20-04-2021;11;9856;2956,8;6899,2
20-04-2021;12;9912;2973,6;6938,4
20-04-2021;13;9907;2972,1;6934,9
20-04-2021;14;9922;2976,6;6945,4
20-04-2021;15;9905;2971,5;6933,5
20-04-2021;16;9907;2972,1;6934,9
20-04-2021;17;9857;2957,1;6899,9
20-04-2021;18;9771;2931,3;6839,7
20-04-2021;19;10115;3034,5;7080,5
20-04-2021;20;10190;3057;7133
20-04-2021;21;9914;2974,2;6939,8
20-04-2021;22;9732;2919,6;6812,4
20-04-2021;23;9397;2819,1;6577,9
20-04-2021;24;9011;2703,3;6307,7
21-04-2021;1;8633;2589,9;6043,1
21-04-2021;2;8297;2489,1;5807,9
21-04-2021;3;8051;2415,3;5635,7
21-04-2021;4;7915;2374,5;5540,5
21-04-2021;5;7947;2384,1;5562,9
21-04-2021;6;7999;2399,7;5599,3
21-04-2021;7;8131;2439,3;5691,7
21-04-2021;8;8341;2502,3;5838,7
21-04-2021;9;8941;2682,3;6258,7
21-04-2021;10;9434;2830,2;6603,8
21-04-2021;11;9650;2895;6755
21-04-2021;12;9728;2918,4;6809,6
21-04-2021;13;9707;2912,1;6794,9
21-04-2021;14;9766;2929,8;6836,2
21-04-2021;15;9746;2923,8;6822,2
21-04-2021;16;9638;2891,4;6746,6
21-04-2021;17;9580;2874;6706
21-04-2021;18;9563;2868,9;6694,1
21-04-2021;19;9794;2938,2;6855,8
21-04-2021;20;10084;3025,2;7058,8
21-04-2021;21;9823;2946,9;6876,1
21-04-2021;22;9713;2913,9;6799,1
21-04-2021;23;9456;2836,8;6619,2
21-04-2021;24;9073;2721,9;6351,1
22-04-2021;1;8816;2644,8;6171,2
22-04-2021;2;8446;2533,8;5912,2
22-04-2021;3;8232;2469,6;5762,4
22-04-2021;4;8091;2427,3;5663,7
22-04-2021;5;8073;2421,9;5651,1
22-04-2021;6;8139;2441,7;5697,3
22-04-2021;7;8468;2540,4;5927,6
22-04-2021;8;8697;2609,1;6087,9
22-04-2021;9;9205;2761,5;6443,5
22-04-2021;10;9625;2887,5;6737,5
22-04-2021;11;9776;2932,8;6843,2
22-04-2021;12;9832;2949,6;6882,4
22-04-2021;13;9864;2959,2;6904,8
22-04-2021;14;9969;2990,7;6978,3
22-04-2021;15;9912;2973,6;6938,4
22-04-2021;16;9779;2933,7;6845,3
22-04-2021;17;9742;2922,6;6819,4
22-04-2021;18;9701;2910,3;6790,7
22-04-2021;19;10012;3003,6;7008,4
22-04-2021;20;10166;3049,8;7116,2
22-04-2021;21;9958;2987,4;6970,6
22-04-2021;22;9813;2943,9;6869,1
22-04-2021;23;9547;2864,1;6682,9
22-04-2021;24;9160;2748;6412
23-04-2021;1;8745;2623,5;6121,5
23-04-2021;2;8436;2530,8;5905,2
23-04-2021;3;8264;2479,2;5784,8
23-04-2021;4;8150;2445;5705
23-04-2021;5;8174;2452,2;5721,8
23-04-2021;6;8240;2472;5768
23-04-2021;7;8460;2538;5922
23-04-2021;8;8792;2637,6;6154,4
23-04-2021;9;9407;2822,1;6584,9
23-04-2021;10;9945;2983,5;6961,5
23-04-2021;11;8725;2617,5;6107,5
23-04-2021;12;8777;2633,1;6143,9
23-04-2021;13;8505;2551,5;5953,5
23-04-2021;14;10270;3081;7189
23-04-2021;15;10255;3076,5;7178,5
23-04-2021;16;10142;3042,6;7099,4
23-04-2021;17;10059;3017,7;7041,3
23-04-2021;18;10094;3028,2;7065,8
23-04-2021;19;10248;3074,4;7173,6
23-04-2021;20;10297;3089,1;7207,9
23-04-2021;21;10031;3009,3;7021,7
23-04-2021;22;9849;2954,7;6894,3
23-04-2021;23;9602;2880,6;6721,4
23-04-2021;24;9192;2757,6;6434,4
24-04-2021;1;8944;2683,2;6260,8
24-04-2021;2;8570;2571;5999
24-04-2021;3;8294;2488,2;5805,8
24-04-2021;4;8136;2440,8;5695,2
24-04-2021;5;8045;2413,5;5631,5
24-04-2021;6;8001;2400,3;5600,7
24-04-2021;7;8103;2430,9;5672,1
24-04-2021;8;8108;2432,4;5675,6
24-04-2021;9;8273;2481,9;5791,1
24-04-2021;10;8743;2622,9;6120,1
24-04-2021;11;9072;2721,6;6350,4
24-04-2021;12;9227;2768,1;6458,9
24-04-2021;13;9306;2791,8;6514,2
24-04-2021;14;9368;2810,4;6557,6
24-04-2021;15;9240;2772;6468
24-04-2021;16;9123;2736,9;6386,1
24-04-2021;17;9009;2702,7;6306,3
24-04-2021;18;9142;2742,6;6399,4
24-04-2021;19;9631;2889,3;6741,7
24-04-2021;20;9905;2971,5;6933,5
24-04-2021;21;9709;2912,7;6796,3
24-04-2021;22;9580;2874;6706
24-04-2021;23;9277;2783,1;6493,9
24-04-2021;24;8871;2661,3;6209,7
25-04-2021;1;8637;2591,1;6045,9
25-04-2021;2;8255;2476,5;5778,5
25-04-2021;3;8001;2400,3;5600,7
25-04-2021;4;7813;2343,9;5469,1
25-04-2021;5;7780;2334;5446
25-04-2021;6;7706;2311,8;5394,2
25-04-2021;7;7741;2322,3;5418,7
25-04-2021;8;7572;2271,6;5300,4
25-04-2021;9;7596;2278,8;5317,2
25-04-2021;10;7922;2376,6;5545,4
25-04-2021;11;8304;2491,2;5812,8
25-04-2021;12;8388;2516,4;5871,6
25-04-2021;13;8562;2568,6;5993,4
25-04-2021;14;8789;2636,7;6152,3
25-04-2021;15;8689;2606,7;6082,3
25-04-2021;16;8502;2550,6;5951,4
25-04-2021;17;8446;2533,8;5912,2
25-04-2021;18;8556;2566,8;5989,2
25-04-2021;19;9221;2766,3;6454,7
25-04-2021;20;9548;2864,4;6683,6
25-04-2021;21;9493;2847,9;6645,1
25-04-2021;22;9335;2800,5;6534,5
25-04-2021;23;9052;2715,6;6336,4
25-04-2021;24;8701;2610,3;6090,7
26-04-2021;1;8370;2511;5859
26-04-2021;2;8139;2441,7;5697,3
26-04-2021;3;7986;2395,8;5590,2
26-04-2021;4;7851;2355,3;5495,7
26-04-2021;5;7788;2336,4;5451,6
26-04-2021;6;7912;2373,6;5538,4
26-04-2021;7;8222;2466,6;5755,4
26-04-2021;8;8473;2541,9;5931,1
26-04-2021;9;9112;2733,6;6378,4
26-04-2021;10;9571;2871,3;6699,7
26-04-2021;11;9883;2964,9;6918,1
26-04-2021;12;9956;2986,8;6969,2
26-04-2021;13;9999;2999,7;6999,3
26-04-2021;14;9977;2993,1;6983,9
26-04-2021;15;9843;2952,9;6890,1
26-04-2021;16;9789;2936,7;6852,3
26-04-2021;17;9767;2930,1;6836,9
26-04-2021;18;9754;2926,2;6827,8
26-04-2021;19;10154;3046,2;7107,8
26-04-2021;20;10289;3086,7;7202,3
26-04-2021;21;10111;3033,3;7077,7
26-04-2021;22;9925;2977,5;6947,5
26-04-2021;23;9579;2873,7;6705,3
26-04-2021;24;9169;2750,7;6418,3
27-04-2021;1;8787;2636,1;6150,9
27-04-2021;2;8503;2550,9;5952,1
27-04-2021;3;8339;2501,7;5837,3
27-04-2021;4;8192;2457,6;5734,4
27-04-2021;5;8157;2447,1;5709,9
27-04-2021;6;8225;2467,5;5757,5
27-04-2021;7;8474;2542,2;5931,8
27-04-2021;8;8686;2605,8;6080,2
27-04-2021;9;9292;2787,6;6504,4
27-04-2021;10;9868;2960,4;6907,6
27-04-2021;11;10002;3000,6;7001,4
27-04-2021;12;10054;3016,2;7037,8
27-04-2021;13;10019;3005,7;7013,3
27-04-2021;14;10030;3009;7021
27-04-2021;15;10016;3004,8;7011,2
27-04-2021;16;10012;3003,6;7008,4
27-04-2021;17;9891;2967,3;6923,7
27-04-2021;18;9791;2937,3;6853,7
27-04-2021;19;10133;3039,9;7093,1
27-04-2021;20;10208;3062,4;7145,6
27-04-2021;21;10275;3082,5;7192,5
27-04-2021;22;10095;3028,5;7066,5
27-04-2021;23;9655;2896,5;6758,5
27-04-2021;24;9278;2783,4;6494,6
28-04-2021;1;8931;2679,3;6251,7
28-04-2021;2;8551;2565,3;5985,7
28-04-2021;3;8308;2492,4;5815,6
28-04-2021;4;8198;2459,4;5738,6
28-04-2021;5;8187;2456,1;5730,9
28-04-2021;6;8239;2471,7;5767,3
28-04-2021;7;8483;2544,9;5938,1
28-04-2021;8;8740;2622;6118
28-04-2021;9;9283;2784,9;6498,1
28-04-2021;10;9697;2909,1;6787,9
28-04-2021;11;9839;2951,7;6887,3
28-04-2021;12;10002;3000,6;7001,4
28-04-2021;13;9977;2993,1;6983,9
28-04-2021;14;9972;2991,6;6980,4
28-04-2021;15;9870;2961;6909
28-04-2021;16;9840;2952;6888
28-04-2021;17;9820;2946;6874
28-04-2021;18;9731;2919,3;6811,7
28-04-2021;19;10072;3021,6;7050,4
28-04-2021;20;10243;3072,9;7170,1
28-04-2021;21;9958;2987,4;6970,6
28-04-2021;22;9801;2940,3;6860,7
28-04-2021;23;9508;2852,4;6655,6
28-04-2021;24;9206;2761,8;6444,2
29-04-2021;1;8804;2641,2;6162,8
29-04-2021;2;8460;2538;5922
29-04-2021;3;8269;2480,7;5788,3
29-04-2021;4;8135;2440,5;5694,5
29-04-2021;5;8031;2409,3;5621,7
29-04-2021;6;8130;2439;5691
29-04-2021;7;8423;2526,9;5896,1
29-04-2021;8;8744;2623,2;6120,8
29-04-2021;9;9282;2784,6;6497,4
29-04-2021;10;9732;2919,6;6812,4
29-04-2021;11;9911;2973,3;6937,7
29-04-2021;12;9988;2996,4;6991,6
29-04-2021;13;9963;2988,9;6974,1
29-04-2021;14;9970;2991;6979
29-04-2021;15;9910;2973;6937
29-04-2021;16;9845;2953,5;6891,5
29-04-2021;17;9748;2924,4;6823,6
29-04-2021;18;9726;2917,8;6808,2
29-04-2021;19;10080;3024;7056
29-04-2021;20;10279;3083,7;7195,3
29-04-2021;21;10085;3025,5;7059,5
