Fecha;Hora;"Gx Eólica
[MW]";"Gx. Geotérmica
[MW]";"Gx Hidráulica Pasada
[MW]";"Gx Hidráulica Embalse
[MW]";"Gx Solar
[MW]";Fecha;Hora;"Demanda
[MW]";Demanda Renovable [MW];Demanda No Renovable [MW];Produccion total;Condicion;Energia faltante [MW];Demanda No Renovable real [MW];Energia vertida
07-09-2020;19;1193,174182;26,4891;267,6715167;1665,47102;1004,909964;07-09-2020;19;8881;2664,203973;6216,475936;4157,715783;FALSO;;6216,475936;-1493,51181
07-09-2020;20;1228,143152;27,233;278,5012489;2146,81074;52,16445485;07-09-2020;20;9344;2803,340561;6541,127976;3732,852596;FALSO;;6541,127976;-929,5120347
07-09-2020;21;1082,243514;27,3414;285,2799697;2112,58972;0;07-09-2020;21;9847;2954,086805;6892,869212;3507,454604;FALSO;;6892,869212;-553,3677986
07-09-2020;22;949,8489406;27,4147;283,9156066;2236,76776;0;07-09-2020;22;9790;2936,897256;6852,760264;3497,947007;FALSO;;6852,760264;-561,0497513
07-09-2020;23;707,1773661;27,5939;278,3586594;2210,35204;0;07-09-2020;23;9469;2840,63042;6628,137647;3223,481966;FALSO;;6628,137647;-382,8515455
07-09-2020;24;497,3688914;27,5291;275,8700406;2082,92072;0;07-09-2020;24;9073;2721,909755;6351,122763;2883,688752;FALSO;;6351,122763;-161,7789965
08-09-2020;1;322,1518402;27,9251;247,7874409;2053,37776;0;08-09-2020;1;8668;2600,51205;6067,861449;2651,242141;FALSO;;6067,861449;-50,73009135
08-09-2020;2;388,1843247;27,8862;246,0115883;1632,561;0;08-09-2020;2;8262;2478,609192;5783,421448;2294,643113;VERDADERO;183,9660792;5967,387528;
08-09-2020;3;501,0813477;27,7504;248,4907041;1446,31372;0;08-09-2020;3;7963;2388,938237;5574,18922;2223,636172;VERDADERO;165,3020655;5739,491286;
08-09-2020;4;546,1514887;27,8176;250,6766303;1445,18506;0;08-09-2020;4;7839;2351,715339;5487,33579;2269,830779;VERDADERO;81,88455975;5569,22035;
08-09-2020;5;527,1752051;28,0949;251,880921;1592,65656;0;08-09-2020;5;7775;2332,382165;5442,225053;2399,807586;FALSO;;5442,225053;-67,4254207
08-09-2020;6;479,5109731;28,1337;253,4052573;1641,91298;0;08-09-2020;6;7794;2338,201632;5455,803808;2402,96291;FALSO;;5455,803808;-64,7612783
08-09-2020;7;335,1014958;28,086;255,1452587;1816,3977;0;08-09-2020;7;8040;2411,941684;5627,86393;2434,730455;FALSO;;5627,86393;-22,78877031
08-09-2020;8;402,9580465;27,8627;255,9207264;1910,2861;17,27438408;08-09-2020;8;8450;2534,915953;5914,803891;2614,301957;FALSO;;5914,803891;-79,38600391
08-09-2020;9;443,8104322;27,2872;257,9012873;2032,57408;458,1618681;08-09-2020;9;8943;2682,872363;6260,035513;3219,734868;FALSO;;6260,035513;-536,862505
08-09-2020;10;474,005516;26,2975;264,9536335;1852,29054;1265,266563;08-09-2020;10;9344;2803,226921;6540,862815;3882,813753;FALSO;;6540,862815;-1079,586832
08-09-2020;11;371,6174373;25,2256;271,0669159;2133,09314;1745,297673;08-09-2020;11;9654;2896,150445;6757,684371;4546,300766;FALSO;;6757,684371;-1650,150321
08-09-2020;12;313,9855015;24,3534;278,0637528;2165,9974;1951,928453;08-09-2020;12;9705;2911,412582;6793,296024;4734,328507;FALSO;;6793,296024;-1822,915926
08-09-2020;13;287,8989737;23,765;288,8195951;2214,5783;2073,805875;08-09-2020;13;9770;2930,881896;6838,724424;4888,867744;FALSO;;6838,724424;-1957,985848
08-09-2020;14;363,7089242;23,4374;293,9470107;2187,49684;2072,972805;08-09-2020;14;9834;2950,279688;6883,98594;4941,56298;FALSO;;6883,98594;-1991,283291
08-09-2020;15;630,6628727;23,5184;296,0904793;1957,26116;2052,984304;08-09-2020;15;9865;2959,35463;6905,160802;4960,517216;FALSO;;6905,160802;-2001,162586
08-09-2020;16;703,7017178;23,8838;294,371414;1948,43896;2002,759348;08-09-2020;16;9807;2942,177078;6865,079848;4973,15524;FALSO;;6865,079848;-2030,978162
08-09-2020;17;841,5141033;23,9655;301,2037729;1856,06596;1924,077146;08-09-2020;17;9720;2916,087305;6804,203711;4946,826482;FALSO;;6804,203711;-2030,739177
08-09-2020;18;848,2732203;24,6603;296,6689844;2027,7895;1653,567109;08-09-2020;18;9412;2823,610349;6588,424147;4850,959114;FALSO;;6588,424147;-2027,348765
08-09-2020;19;797,567512;25,3699;309,4124033;2238,6594;817,3326855;08-09-2020;19;9314;2794,231879;6519,874384;4188,341901;FALSO;;6519,874384;-1394,110022
08-09-2020;20;785,718365;25,941;321,2852722;2689,11568;37,12102918;08-09-2020;20;9793;2937,924579;6855,157352;3859,181346;FALSO;;6855,157352;-921,256767
08-09-2020;21;591,9043837;26,5524;323,1242628;2966,60914;0;08-09-2020;21;10113;3033,811022;7078,892385;3908,190187;FALSO;;7078,892385;-874,3791645
08-09-2020;22;491,6107421;26,6246;325,1037245;2918,0442;0;08-09-2020;22;10019;3005,76981;7013,462891;3761,383267;FALSO;;7013,462891;-755,6134564
08-09-2020;23;482,9810439;26,6396;323,5179761;2632,49436;0;08-09-2020;23;9672;2901,639558;6770,492303;3465,63298;FALSO;;6770,492303;-563,9934218
08-09-2020;24;518,5356273;26,7739;303,3407733;2061,61502;0;08-09-2020;24;9260;2778,011866;6482,027686;2910,265321;FALSO;;6482,027686;-132,2534551
09-09-2020;1;580,5580526;26,9348;299,6817528;1611,62;0;09-09-2020;1;8779;2633,588383;6145,039561;2518,794605;VERDADERO;114,7937778;6259,833339;
09-09-2020;2;587,8428671;27,0386;296,0313713;1476,167;0;09-09-2020;2;8283;2484,934777;5798,181147;2387,079838;VERDADERO;97,85493908;5896,036087;
09-09-2020;3;566,8351993;26,8833;286,4499401;1613,78;0;09-09-2020;3;7906;2371,68625;5533,934582;2493,948439;FALSO;;5533,934582;-122,2621898
09-09-2020;4;619,5987679;26,9135;284,3470926;1694,3075;0;09-09-2020;4;7754;2326,19249;5427,782476;2625,166861;FALSO;;5427,782476;-298,9743709
09-09-2020;5;667,746745;26,3473;282,3277106;1596,8515;0;09-09-2020;5;7691;2307,170324;5383,397423;2573,273256;FALSO;;5383,397423;-266,1029316
09-09-2020;6;626,9176053;26,0481;278,8790612;1690,476;0;09-09-2020;6;7758;2327,409701;5430,622636;2622,320767;FALSO;;5430,622636;-294,9110656
09-09-2020;7;633,4292474;26,5981;275,1466243;1571,9285;0;09-09-2020;7;7991;2397,264309;5593,616721;2507,102472;FALSO;;5593,616721;-109,8381628
09-09-2020;8;639,3724506;26,0145;276,3970749;1771,13;26,69601556;09-09-2020;8;8403;2521,016121;5882,37095;2739,610041;FALSO;;5882,37095;-218,5939197
09-09-2020;9;601,1852073;25,7586;278,7241653;1888,3905;682,3269729;09-09-2020;9;8813;2643,969993;6169,263318;3476,385446;FALSO;;6169,263318;-832,4154521
09-09-2020;10;587,6465656;25,9299;276,0840552;1730,261;1834,18355;09-09-2020;10;9178;2753,521388;6424,883239;4454,105071;FALSO;;6424,883239;-1700,583683
09-09-2020;11;591,6533761;25,201;275,2601847;1657,736;2363,170093;09-09-2020;11;9245;2773,555791;6471,630179;4913,020654;FALSO;;6471,630179;-2139,464863
09-09-2020;12;689,6603039;24,2981;280,0837634;1573,654;2511,435419;09-09-2020;12;9225;2767,406111;6457,280925;5079,131586;FALSO;;6457,280925;-2311,725476
09-09-2020;13;800,1759182;24,4845;277,3274365;1713,0775;2516,959934;09-09-2020;13;9264;2779,086399;6484,534931;5332,025289;FALSO;;6484,534931;-2552,93889
09-09-2020;14;940,3051367;23,9468;273,8998583;1669,177;2505,934401;09-09-2020;14;9262;2778,548968;6483,280926;5413,263196;FALSO;;6483,280926;-2634,714228
09-09-2020;15;1079,327315;23,9158;273,965771;1580,7955;2530,639036;09-09-2020;15;9201;2760,258794;6440,603853;5488,643422;FALSO;;6440,603853;-2728,384628
09-09-2020;16;1153,299845;24,1049;275,4195117;1641,211;2485,657631;09-09-2020;16;9102;2730,542547;6371,265944;5579,692888;FALSO;;6371,265944;-2849,15034
09-09-2020;17;1166,737436;24,2675;282,1867389;1697,4735;2386,516217;09-09-2020;17;8989;2696,588015;6292,038701;5557,181392;FALSO;;6292,038701;-2860,593377
09-09-2020;18;1257,618357;24,6153;283,580215;1662,1165;2060,573806;09-09-2020;18;8661;2598,298039;6062,695424;5288,504178;FALSO;;6062,695424;-2690,206139
09-09-2020;19;1317,375206;25,0116;300,8369095;1856,1125;1008,041471;09-09-2020;19;8522;2556,553106;5965,29058;4507,377687;FALSO;;5965,29058;-1950,824581
09-09-2020;20;1172,373161;25,9173;306,759945;2265,2765;46,98483674;09-09-2020;20;9033;2709,912077;6323,12818;3817,311743;FALSO;;6323,12818;-1107,399665
09-09-2020;21;1057,531098;26,3437;310,8761153;2468,9365;0;09-09-2020;21;9632;2889,640312;6742,494062;3863,687413;FALSO;;6742,494062;-974,047101
09-09-2020;22;1060,640209;26,6608;307,78981;2455,1695;0;09-09-2020;22;9615;2884,541621;6730,597115;3850,260319;FALSO;;6730,597115;-965,7186984
09-09-2020;23;1087,622353;27,0841;309,3292991;2265,6865;0;09-09-2020;23;9362;2808,62483;6553,457937;3689,722252;FALSO;;6553,457937;-881,0974222
09-09-2020;24;1136,620078;27,7528;297,6361699;2057,8095;0;09-09-2020;24;8961;2688,270142;6272,630332;3519,818548;FALSO;;6272,630332;-831,5484058
10-09-2020;1;1073,752731;27,5792;300,372659;2087,72966;0;10-09-2020;1;8547;2564,217402;5983,173937;3489,43425;FALSO;;5983,173937;-925,2168485
10-09-2020;2;960,7376358;27,8705;299,0169482;1866,12624;0;10-09-2020;2;8121;2436,225211;5684,525493;3153,751324;FALSO;;5684,525493;-717,5261128
10-09-2020;3;1069,583318;27,4367;297,4645889;1491,51244;0;10-09-2020;3;7795;2338,426022;5456,327386;2885,997047;FALSO;;5456,327386;-547,5710244
10-09-2020;4;1143,961611;21,5443;284,5979824;1495,06148;0;10-09-2020;4;7641;2292,429005;5349,001011;2945,165373;FALSO;;5349,001011;-652,7363688
10-09-2020;5;1157,774891;14,3104;288,5234661;1519,43138;0;10-09-2020;5;7593;2277,894308;5315,086719;2980,040137;FALSO;;5315,086719;-702,1458291
10-09-2020;6;1244,551779;21,681;291,9837981;1575,1651;0;10-09-2020;6;7675;2302,543954;5372,602558;3133,381677;FALSO;;5372,602558;-830,8377235
10-09-2020;7;1229,079447;23,9618;300,0777535;1700,38568;0;10-09-2020;7;7908;2372,464498;5535,750496;3253,504681;FALSO;;5535,750496;-881,0401822
10-09-2020;8;1325,477768;24,0832;314,4426273;1748,77006;27,23186723;10-09-2020;8;8300;2490,11991;5810,27979;3440,005523;FALSO;;5810,27979;-949,8856125
10-09-2020;9;1407,294482;15,6834;329,6888395;1690,6514;567,988269;10-09-2020;9;8766;2629,712929;6135,996835;4011,306391;FALSO;;6135,996835;-1381,593461
10-09-2020;10;1357,920936;20,1558;337,540532;1551,7858;1580,16154;10-09-2020;10;9220;2765,888531;6453,739905;4847,564608;FALSO;;6453,739905;-2081,676077
10-09-2020;11;1292,126794;15,1562;337,7058437;1615,21214;1994,129381;10-09-2020;11;9306;2791,813024;6514,23039;5254,330359;FALSO;;6514,23039;-2462,517335
10-09-2020;12;1302,808724;14,7828;337,1559611;1499,46222;2246,536966;10-09-2020;12;9299;2789,554278;6508,959981;5400,746671;FALSO;;6508,959981;-2611,192393
10-09-2020;13;1205,474009;14,7752;341,0767719;1525,85644;2339,702298;10-09-2020;13;9294;2788,312933;6506,06351;5426,884719;FALSO;;6506,06351;-2638,571786
10-09-2020;14;1079,24339;14,651;338,8637668;1626,23558;2333,935317;10-09-2020;14;9283;2785,040086;6498,426867;5392,929054;FALSO;;6498,426867;-2607,888968
10-09-2020;15;1193,501217;14,573;340,9472139;1502,92678;2276,790457;10-09-2020;15;9240;2772,004465;6468,010417;5328,738668;FALSO;;6468,010417;-2556,734203
10-09-2020;16;1281,00728;15,2099;342,7097965;1528,01784;2132,517537;10-09-2020;16;9127;2737,984879;6388,631384;5299,462354;FALSO;;6388,631384;-2561,477475
10-09-2020;17;1165,427886;10,1016;339,7605043;1706,69416;1925,1496;10-09-2020;17;9037;2711,17151;6326,066856;5147,13375;FALSO;;6326,066856;-2435,962241
10-09-2020;18;1310,644083;15,5003;336,8596025;1458,0666;1809,440119;10-09-2020;18;8724;2617,063823;6106,482255;4930,510705;FALSO;;6106,482255;-2313,446881
10-09-2020;19;1311,776507;16,3574;348,5963924;1878,95502;884,9966911;10-09-2020;19;8613;2583,989632;6029,30914;4440,682011;FALSO;;6029,30914;-1856,692379
10-09-2020;20;1301,502844;20,8814;349,1523001;2166,80486;38,43388529;10-09-2020;20;9113;2733,857381;6379,000556;3876,775289;FALSO;;6379,000556;-1142,917908
10-09-2020;21;1300,500355;28,6419;355,9442543;2325,99278;0;10-09-2020;21;9537;2861,123697;6675,955293;4011,079289;FALSO;;6675,955293;-1149,955592
10-09-2020;22;1200,603088;28,5147;360,4117214;2452,5608;0;10-09-2020;22;9574;2872,331556;6702,106963;4042,090309;FALSO;;6702,106963;-1169,758754
10-09-2020;23;1199,416836;23,2181;354,989301;2391,08378;0;10-09-2020;23;9353;2805,969217;6547,261506;3968,708017;FALSO;;6547,261506;-1162,7388
10-09-2020;24;1108,842325;25,2116;358,4570837;2322,42216;0;10-09-2020;24;8987;2696,001203;6290,669473;3814,933169;FALSO;;6290,669473;-1118,931966
11-09-2020;1;925,0654959;28,9562;350,4643356;2368,74134;0;11-09-2020;1;8580;2574,116898;6006,272761;3673,227372;FALSO;;6006,272761;-1099,110474
11-09-2020;2;865,1286697;29,5625;345,6915004;2240,95508;0;11-09-2020;2;8221;2466,180524;5754,421222;3481,33775;FALSO;;5754,421222;-1015,157226
11-09-2020;3;914,5099461;29,4408;343,661542;2060,68958;0;11-09-2020;3;7976;2392,713706;5582,998648;3348,301868;FALSO;;5582,998648;-955,5881619
11-09-2020;4;881,9347236;29,5331;317,6682577;2129,2744;0;11-09-2020;4;7802;2340,712701;5461,662969;3358,410481;FALSO;;5461,662969;-1017,69778
11-09-2020;5;777,6881673;28,9291;312,5750236;2238,51184;0;11-09-2020;5;7820;2346,145745;5474,340071;3357,704131;FALSO;;5474,340071;-1011,558386
11-09-2020;6;745,2259291;29,2769;314,5110139;2164,8032;0;11-09-2020;6;7832;2349,477161;5482,113375;3253,817043;FALSO;;5482,113375;-904,3398823
11-09-2020;7;748,6843527;29,3484;321,589533;2072,04762;0,113321804;11-09-2020;7;8075;2422,551057;5652,619133;3171,783228;FALSO;;5652,619133;-749,2321707
11-09-2020;8;714,4541498;28,3744;323,6851895;2263,88342;28,97210556;11-09-2020;8;8393;2517,992448;5875,315713;3359,369265;FALSO;;5875,315713;-841,3768165
11-09-2020;9;591,6855568;28,9801;326,3020073;2154,35048;610,4747632;11-09-2020;9;8759;2627,826257;6131,594601;3711,792907;FALSO;;6131,594601;-1083,96665
11-09-2020;10;469,2366351;27,6956;318,8017677;2028,14284;1651,021026;11-09-2020;10;9131;2739,375417;6391,875972;4494,897869;FALSO;;6391,875972;-1755,522452
11-09-2020;11;437,6111537;27,037;318,7331848;2079,367;2275,007064;11-09-2020;11;9240;2771,935148;6467,848678;5137,755403;FALSO;;6467,848678;-2365,820255
11-09-2020;12;618,9069831;26,4089;303,1168116;1814,37712;2452,119858;11-09-2020;12;9303;2790,765335;6511,785783;5214,929673;FALSO;;6511,785783;-2424,164337
11-09-2020;13;794,0427245;25,5777;300,6168962;1790,43592;2557,895708;11-09-2020;13;9184;2755,247207;6428,910149;5468,568949;FALSO;;6428,910149;-2713,321742
11-09-2020;14;895,3760935;25,5515;308,5401759;1831,57348;2587,968076;11-09-2020;14;9151;2745,410473;6405,95777;5649,009325;FALSO;;6405,95777;-2903,598852
11-09-2020;15;918,155482;25,4715;315,5634986;1786,50434;2589,440454;11-09-2020;15;9090;2727,070138;6363,163656;5635,135275;FALSO;;6363,163656;-2908,065136
11-09-2020;16;893,087212;26,0977;315,8176238;1784,3906;2541,179104;11-09-2020;16;8973;2691,865049;6281,018448;5560,57224;FALSO;;6281,018448;-2868,707191
11-09-2020;17;1045,100506;26,4278;315,5845259;1730,6153;2412,140068;11-09-2020;17;8761;2628,350591;6132,818047;5529,8682;FALSO;;6132,818047;-2901,517609
11-09-2020;18;1041,378631;26,8594;316,7561369;1812,742;2046,421978;11-09-2020;18;8487;2546,091171;5940,8794;5244,158146;FALSO;;5940,8794;-2698,066975
11-09-2020;19;994,5842526;27,1854;326,023816;2050,31006;1005,268134;11-09-2020;19;8407;2522,06626;5884,821274;4403,371663;FALSO;;5884,821274;-1881,305402
11-09-2020;20;959,9995002;28,0629;332,3080638;2638,9595;50,2225274;11-09-2020;20;8905;2671,360791;6233,175179;4009,552491;FALSO;;6233,175179;-1338,191701
11-09-2020;21;985,6142411;28,3422;332,1889262;2753,96972;0;11-09-2020;21;9563;2868,810379;6693,890884;4100,115087;FALSO;;6693,890884;-1231,304708
11-09-2020;22;960,5182497;28,5934;345,7272549;2649,6632;0;11-09-2020;22;9523;2856,75086;6665,752006;3984,502105;FALSO;;6665,752006;-1127,751245
11-09-2020;23;979,7834369;28,561;346,8861747;2481,55452;0;11-09-2020;23;9353;2805,841635;6546,963815;3836,785132;FALSO;;6546,963815;-1030,943497
11-09-2020;24;871,1210238;28,9681;347,008734;2183,31418;0;11-09-2020;24;8977;2693,167931;6284,058507;3430,412038;FALSO;;6284,058507;-737,2441063
12-09-2020;1;811,4143778;27,4651;347,5372235;2117,40692;0;12-09-2020;1;8569;2570,650388;5998,184239;3303,823621;FALSO;;5998,184239;-733,1732331
12-09-2020;2;720,2752807;29,2943;340,4641639;2110,46902;0;12-09-2020;2;8161;2448,447985;5713,045299;3200,502765;FALSO;;5713,045299;-752,0547795
12-09-2020;3;739,3344248;29,0231;337,5725783;2099,6262;0;12-09-2020;3;7868;2360,476501;5507,778503;3205,556303;FALSO;;5507,778503;-845,0798018
12-09-2020;4;843,2387532;28,9472;325,2903761;2069,08734;0;12-09-2020;4;7649;2294,620915;5354,115467;3266,563669;FALSO;;5354,115467;-971,9427547
12-09-2020;5;908,3939398;28,7247;326,7867254;1895,63212;0;12-09-2020;5;7572;2271,497051;5300,159786;3159,537485;FALSO;;5300,159786;-888,0404342
12-09-2020;6;865,0146288;28,7464;326,421461;1652,78898;0;12-09-2020;6;7571;2271,377242;5299,880232;2872,97147;FALSO;;5299,880232;-601,5942273
12-09-2020;7;795,4542387;29,0319;328,1530244;1448,68156;0;12-09-2020;7;7610;2282,972244;5326,935237;2601,320723;FALSO;;5326,935237;-318,3484789
12-09-2020;8;714,7555161;28,9834;328,4520132;1629,57832;30,72521137;12-09-2020;8;7691;2307,42633;5383,99477;2732,494461;FALSO;;5383,99477;-425,0681305
12-09-2020;9;681,8565884;24,3724;329,0413386;1715,81256;639,1909029;12-09-2020;9;7827;2348,219144;5479,178002;3390,27379;FALSO;;5479,178002;-1042,054646
12-09-2020;10;601,7476995;21,0224;324,3125792;1824,52528;1830,258327;12-09-2020;10;8113;2433,952817;5679,22324;4601,866286;FALSO;;5679,22324;-2167,913468
12-09-2020;11;579,826179;22,9365;322,2105217;1821,17428;2350,078327;12-09-2020;11;8342;2502,539418;5839,258642;5096,225808;FALSO;;5839,258642;-2593,68639
12-09-2020;12;707,5814606;21,8318;321,7821196;1649,82494;2491,003198;12-09-2020;12;8483;2544,940399;5938,194264;5192,023518;FALSO;;5938,194264;-2647,083119
12-09-2020;13;853,4273016;22,5859;317,5878857;1611,25428;2531,742074;12-09-2020;13;8473;2541,968519;5931,259878;5336,597441;FALSO;;5931,259878;-2794,628922
12-09-2020;14;821,1935166;18,7126;313,0190864;1711,89608;2431,271252;12-09-2020;14;8491;2547,15854;5943,369926;5296,092535;FALSO;;5943,369926;-2748,933995
12-09-2020;15;865,0360274;17,1319;312,8972311;1619,1923;2506,999893;12-09-2020;15;8469;2540,824261;5928,589943;5321,257352;FALSO;;5928,589943;-2780,43309
12-09-2020;16;976,166459;17,5567;317,2759612;1477,83806;2460,275934;12-09-2020;16;8355;2506,476938;5848,446188;5249,113114;FALSO;;5848,446188;-2742,636176
12-09-2020;17;1038,856169;18,0748;318,5359856;1403,69914;2321,684053;12-09-2020;17;8204;2461,071045;5742,499106;5100,850148;FALSO;;5742,499106;-2639,779102
12-09-2020;18;1218,171921;17,6105;320,6985199;1419,64952;1883,297585;12-09-2020;18;8051;2415,416606;5635,972081;4859,428046;FALSO;;5635,972081;-2444,01144
12-09-2020;19;1485,276164;19,7192;333,784262;1784,11694;1002,902781;12-09-2020;19;8148;2444,305589;5703,379707;4625,799347;FALSO;;5703,379707;-2181,493759
12-09-2020;20;1547,114667;22,7788;349,6366729;2094,26154;52,11792896;12-09-2020;20;8606;2581,717032;6024,006407;4065,909609;FALSO;;6024,006407;-1484,192577
12-09-2020;21;1480,705923;29,2877;351,6883729;2123,32534;0;12-09-2020;21;9156;2746,789514;6409,175532;3985,007336;FALSO;;6409,175532;-1238,217822
12-09-2020;22;1456,282141;29,7679;354,3998347;2121,07704;0;12-09-2020;22;9034;2710,258623;6323,936788;3961,526916;FALSO;;6323,936788;-1251,268292
12-09-2020;23;1367,646196;29,9946;353,4774791;2263,39812;0;12-09-2020;23;8781;2634,312974;6146,730272;4014,516395;FALSO;;6146,730272;-1380,203421
12-09-2020;24;1315,516607;29,7184;353,0620229;2342,61288;0;12-09-2020;24;8559;2567,625776;5991,126811;4040,90991;FALSO;;5991,126811;-1473,284134
13-09-2020;1;1172,141518;29,7718;341,051086;2330,73512;0;13-09-2020;1;8204;2461,188301;5742,772702;3873,699524;FALSO;;5742,772702;-1412,511223
13-09-2020;2;1137,661637;30,0093;332,2761656;1923,66494;0;13-09-2020;2;7799;2339,633795;5459,145521;3423,612043;FALSO;;5459,145521;-1083,978248
13-09-2020;3;1021,002901;29,9271;336,859575;1904,94354;0;13-09-2020;3;7537;2261,095503;5275,889506;3292,733116;FALSO;;5275,889506;-1031,637613
13-09-2020;4;878,8564447;29,874;332,7034274;1982,35534;0;13-09-2020;4;7338;2201,479227;5136,784862;3223,789212;FALSO;;5136,784862;-1022,309986
13-09-2020;5;775,990577;29,0565;321,6685457;1981,13938;0;13-09-2020;5;7244;2173,235873;5070,883704;3107,855003;FALSO;;5070,883704;-934,6191297
13-09-2020;6;772,7566715;28,1575;317,7980056;1952,93862;0;13-09-2020;6;7213;2164,029804;5049,402876;3071,650797;FALSO;;5049,402876;-907,620993
13-09-2020;7;859,8230604;28,4971;318,3375005;1986,42936;0,30447669;13-09-2020;7;7217;2165,079984;5051,853296;3193,391498;FALSO;;5051,853296;-1028,311514
13-09-2020;8;807,2446313;29,0317;311,7607153;1913,96176;27,549035;13-09-2020;8;7238;2171,253108;5066,257252;3089,547842;FALSO;;5066,257252;-918,2947335
13-09-2020;9;752,4268524;29,3769;314,5471745;1584,70562;603,730641;13-09-2020;9;7190;2156,891123;5032,745954;3284,787188;FALSO;;5032,745954;-1127,896065
